ENSEMBL	SYMBOL	lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	logFDR	n.studies
ENSG00000134982	APC	-3.16866765001256	2.20663916059778	7.58194597120812	0.42105468502605	35.3529283385467	2.10479184167433e-08	2.74255386987214	21.007506892659	94.3427600088807	17.6764641692734	0.821042064450043	1	0.0856345921003416	3
ENSG00000140694	PARN	-4.68237482195368	-1.37510664748072	1.93216152699223	0.415118013625284	11.6643707320593	0.000637084887607295	1.68741272827474	5.24408366806041	91.4268842874522	11.6643707320593	0.821042064450043	1	0.0856345921003416	2
ENSG00000168710	AHCYL1	-5.40668731428599	3.75640470692706	12.9194967281401	0.42169377312802	568.126049475426	4.29532315985017e-124	4.67513285626183	64.8833589015114	99.6479654467795	284.063024737713	0.821042064450043	1	0.0856345921003416	3
ENSG00000171385	KCND3	-0.883175698576635	0.62246421723225	2.12810413304113	0.417772574886265	343.807309923783	2.20389668192415e-75	0.768197746328596	1.7552861082264	99.4182788026109	171.903654961891	0.821042064450043	1	0.0856345921003416	3
ENSG00000185104	FAF1	-1.44295394839938	1.04733160240845	3.53761715321629	0.409771435979468	25.111348037966	3.52484526547376e-06	1.27057719960718	4.30917253185455	92.0354733765141	12.555674018983	0.821042064450043	1	0.0856345921003416	3
ENSG00000198838	RYR3	-3.9654745922568	2.82078346278942	9.60704151783564	0.415255058693544	126.633205410682	3.17649979914225e-28	3.46244018184791	35.0758698204488	98.4206354142945	63.3166027053412	0.821042064450043	1	0.0856345921003416	3
ENSG00000204706	MAMDC2-AS1	-1.99844182149387	-0.589272636635492	0.819896548222883	0.412444950242497	17.9681230573754	2.24635397841566e-05	0.718977081198289	0.979295934893776	94.4345884274789	17.9681230573754	0.821042064450043	1	0.0856345921003416	2
ENSG00000260372	AQP4-AS1	-5.4565193016561	3.94396804821266	13.3444553980814	0.410905294052171	49.6234808716725	1.862709498084e-12	4.79625514755302	45.0878314400707	97.9848249610179	49.6234808716725	0.821042064450043	1	0.0856345921003416	2
ENSG00000263327	TAPT1-AS1	-6.1411052108578	-1.80113425018095	2.53883671049591	0.415985341233576	52.3944987391538	4.53993934496823e-13	2.21431158679955	9.61930723382004	98.0914026776389	52.3944987391538	0.821042064450043	1	0.0856345921003416	2
ENSG00000270647	TAF15	-2.33147501877774	1.64083041448695	5.61313584775164	0.418171549881802	8.79376719796408	0.00302261430017401	2.02672368706656	7.37401476569584	88.6283093754003	8.79376719796408	0.821042064450043	1	0.0856345921003416	2
ENSG00000079335	CDC14A	-1.44182165703131	0.990721165304088	3.42326398763948	0.424725309145416	48.3348772842896	3.19311644143636e-11	1.241116082501	4.34526977969378	95.8622011425897	24.1674386421448	0.821101956038265	1	0.0856029132878085	3
ENSG00000144909	OSBPL11	-2.56362969241139	1.75693191730245	6.0774935270163	0.425446235441314	567.600637569389	5.58582839537723e-124	2.20440867474805	14.52082566956	99.6476395783196	283.800318784694	0.821115408550202	1	0.0855957980887755	3
ENSG00000130066	SAT1	-1.21185199758141	0.826904361810674	2.86566072120275	0.426644470845358	428.421736260785	9.31970160028208e-94	1.04020092995256	3.21323068357149	99.5331702780873	214.210868130392	0.821772583217406	1	0.0852483521907399	3
ENSG00000264522	OTUD7B	-2.33728816484477	1.59486749601718	5.52702315687913	0.426640263547881	591.9034020416	2.94991387624355e-129	2.00623873289422	11.9840875498502	99.6621070274133	295.9517010208	0.821772583217406	1	0.0852483521907399	3
ENSG00000134324	LPIN1	-8.89651025572649	6.01924094750785	20.9349921507422	0.42897778381999	9633.24232189922	0	7.61021698403026	173.677881996776	99.9792385581804	4816.62116094961	0.821777703178877	1	0.0852456463763422	3
ENSG00000138448	ITGAV	-1.45271999107943	0.981184357947351	3.41508870697413	0.429455411582792	431.328086061375	2.17919536654553e-94	1.2418107517409	4.59863530145949	99.5363158429439	215.664043030688	0.821777703178877	1	0.0852456463763422	3
ENSG00000152092	ASTN1	-5.06237331007237	3.41879901613266	11.8999713423377	0.429486673945433	3127.01345019586	0	4.32720825132678	56.0679385673242	99.9360412089089	1563.50672509793	0.821777703178877	1	0.0852456463763422	3
ENSG00000168309	FAM107A	-5.29892954908862	3.57269836913144	12.4443262873515	0.429937726303814	2771.76701582409	0	4.52642394870433	61.4132541807904	99.9278438631897	1385.88350791205	0.821777703178877	1	0.0852456463763422	3
ENSG00000181404	WASHC1	-2.15108338221202	-0.616700295247983	0.917682791716051	0.430842917981771	3.1220156956562	0.0772411810755385	0.782862899046642	0.927761596409905	67.9694115122053	3.1220156956562	0.82231455848735	1	0.0849620208015815	2
ENSG00000103319	EEF2K	-0.927754482221119	0.622910576673725	2.17357563556857	0.431089778496198	114.846468379802	8.50325024154823e-27	0.79117018023101	1.24107895416537	99.1292723110188	114.846468379802	0.822438846664472	1	0.0848963846163353	2
ENSG00000168461	RAB31	-2.21809415564671	1.48934854608152	5.19679124780975	0.431074718860414	880.955935254905	5.04486163570358e-192	1.89158715719884	10.6943080087302	99.7729738889356	440.477967627452	0.822438846664472	1	0.0848963846163353	3
ENSG00000143624	INTS3	-1.85758119661487	-0.532070700687046	0.793439795240773	0.431430866226926	4.24926896344735	0.0392672300889306	0.676293292317245	0.740413743474941	76.4665402778195	4.24926896344735	0.822510564010851	1	0.0848585154300773	2
ENSG00000166068	SPRED1	-1.37860159691605	0.924877090470974	3.22835577785799	0.431310314265593	67.2629434303321	2.47763550443035e-15	1.175265824044	3.98612839597253	97.026594588339	33.631471715166	0.822510564010851	1	0.0848585154300773	3
ENSG00000158467	AHCYL2	-10.4161808348514	-2.98005025132351	4.45608033220439	0.432183280522215	171.518347903359	5.69198805743828e-38	3.79401389116492	42.2264901016348	98.8339439923203	85.7591739516793	0.823154450056873	1	0.0845186696307911	3
ENSG00000167614	TTYH1	-8.09128626479546	5.41560725429595	18.9225007733874	0.43195524416922	909.590188333322	8.07311665983535e-200	6.89139883468883	94.878403462157	99.8900603796274	909.590188333322	0.823154450056873	1	0.0845186696307911	2
ENSG00000182667	NTM	-12.4631977479671	8.32119094413317	29.1055796362335	0.432637249187166	26686.416431112	0	10.6044748046622	337.33668808545	99.9925055505105	13343.208215556	0.823154450056873	1	0.0845186696307911	3
ENSG00000198589	LRBA	-5.76045313758037	-1.64644051155235	2.46757211447567	0.432815048343197	256.60409903969	1.90163812890282e-56	2.09902460375743	13.1076456233276	99.2205892238336	128.302049519845	0.823206750094106	1	0.0844910771224414	3
ENSG00000103544	VPS35L	-1.13586346063441	0.755921026911008	2.64770551445643	0.433530662792363	7.00288393582603	0.00813785085875142	0.965213903146984	1.6250494411766	85.7201688737964	7.00288393582603	0.823531720395401	1	0.0843196682278338	2
ENSG00000129244	ATP1B2	-5.64319126909975	3.74570872634568	13.1346087217911	0.434256237257059	2636.29661898781	0	4.79034312339608	68.6870581530244	99.9241360025425	1318.1483094939	0.823531720395401	1	0.0843196682278338	3
ENSG00000184985	SORCS2	-4.9652741372075	3.28595277580481	11.5371796888171	0.435077624851685	1151.20947402728	1.04241093279324e-250	4.20988700715775	52.9175711819347	99.8262696715826	575.60473701364	0.824088127543858	1	0.0840263425996505	3
ENSG00000111860	CEP85L	-4.59739534571609	3.02466373452643	10.646722814769	0.436702830210221	2001.23237878941	0	3.88887711221449	45.081383044009	99.9000615809939	1000.6161893947	0.824612096305174	1	0.0837502987851364	3
ENSG00000135838	NPL	-4.9047452973593	3.20321453866458	11.3111743746885	0.438739415823279	433.576087357879	7.08188528531369e-95	4.136790216544	51.0916782034254	99.5387199482823	216.788043678939	0.824612096305174	1	0.0837502987851364	3
ENSG00000175048	ZDHHC14	-6.94641244807898	-1.9681012461934	3.01020995569218	0.438432677482209	896.33388807045	2.30977264731386e-195	2.54000136796077	19.3076820162961	99.7768688625278	448.166944035225	0.824612096305174	1	0.0837502987851364	3
ENSG00000204842	ATXN2	-2.63835670378315	-0.74903388050499	1.14028894277317	0.437135164251095	28.1077163858795	7.87928731892258e-07	0.963957928911398	2.52152769299323	92.8845162213009	14.0538581929397	0.824612096305174	1	0.0837502987851364	3
ENSG00000090905	TNRC6A	-0.807658914020369	0.525054947180929	1.85776880838223	0.440010581612957	58.392180937641	2.0907351281772e-13	0.679968546214918	1.09645492748761	96.5748838836216	29.1960904688205	0.824866466766647	1	0.0836163513776033	3
ENSG00000134376	CRB1	-6.0645479904241	-1.71280178715958	2.63894441610493	0.440457239993431	198.445581387222	8.09262698291216e-44	2.22031947402633	14.314295144374	98.9921670283515	99.222790693611	0.824866466766647	1	0.0836163513776033	3
ENSG00000165084	C8orf34	-11.5872794267277	-3.27171473001883	5.04384996669008	0.440625487403633	8087.67801771797	0	4.24271301018847	53.9809852012017	99.9752710234554	4043.83900885898	0.824866466766647	1	0.0836163513776033	3
ENSG00000008083	JARID2	-6.31840182751452	4.08299493698379	14.4843917014821	0.441673670066737	968.100479769118	6.02076746565642e-211	5.30693260005959	83.4772215748474	99.7934098740993	484.050239884559	0.825116884292706	1	0.0834845258649344	3
ENSG00000071054	MAP4K4	-1.19347459512616	0.772616335010387	2.73870726514693	0.441176148897869	14.2715678274442	0.000796101463350682	1.00312605009318	2.37680653006171	85.9861227288988	7.1357839137221	0.825116884292706	1	0.0834845258649344	3
ENSG00000100077	GRK3	-2.37656206166634	1.51333039662611	5.40322285491855	0.445757030490802	104.565233582854	1.52102379522831e-24	1.98467547821053	7.80315924844593	99.043659191745	104.565233582854	0.825116884292706	1	0.0834845258649344	2
ENSG00000117859	OSBPL9	-1.0610382627469	0.677093577148898	2.4152254170447	0.44515999217553	29.3541027422485	4.22510570670268e-07	0.886818254624045	1.95327963750893	93.1866423662766	14.6770513711242	0.825116884292706	1	0.0834845258649344	3
ENSG00000130653	PNPLA7	-1.63033881752897	1.05525676734904	3.74085235222704	0.441221118717458	378.017984832743	8.21178487286868e-83	1.37022700726219	5.59094626423234	99.4709246437349	189.008992416372	0.825116884292706	1	0.0834845258649344	3
ENSG00000132122	SPATA6	-4.66560915659068	-1.30798979488679	2.0496295668171	0.445152743667468	323.141197992645	6.77298974583363e-71	1.71310258157209	8.69861288605342	99.3810755136071	161.570598996323	0.825116884292706	1	0.0834845258649344	3
ENSG00000136631	VPS45	-0.957816105641559	0.618383345596437	2.19458279683443	0.441926564782911	81.7772646371654	1.74699881930474e-18	0.80419817081888	1.87889592969184	97.5543324799702	40.8886323185827	0.825116884292706	1	0.0834845258649344	3
ENSG00000150672	DLG2	-3.31345427470022	2.11996344845004	7.5533811716003	0.444437328830814	56.5244814216285	5.3194265070087e-13	2.77220283944418	22.0094047247689	96.4617101303742	28.2622407108143	0.825116884292706	1	0.0834845258649344	3
ENSG00000174628	IQCK	-3.62306457011605	-1.01706422536031	1.58893611939543	0.444312906923326	112.412318271043	3.89022964008726e-25	1.32961644464467	5.17994554065509	98.2208355536467	56.2061591355217	0.825116884292706	1	0.0834845258649344	3
ENSG00000164904	ALDH7A1	-2.28937542209131	1.44899040491754	5.1873562319264	0.447444725976621	184.565287204582	8.35905356253601e-41	1.90736455184718	10.7843071578973	98.9163726124821	92.282643602291	0.825452503633048	1	0.0833079108972686	3
ENSG00000184903	IMMP2L	-2.61707319723581	1.65819811412031	5.93346942547642	0.447142407660696	62.252663012418	3.03393299418632e-14	2.1813009550578	13.7295234337463	96.7872860320834	31.126331506209	0.825452503633048	1	0.0833079108972686	3
ENSG00000148660	CAMK2G	-6.98757335549046	4.37599046894492	15.7395542933803	0.45039192719861	393.490028189685	3.58695589486032e-86	5.79784318184911	100.137984037375	99.4917279075149	196.745014094843	0.825851187978295	1	0.0830982021496823	3
ENSG00000055208	TAB2	-4.81090821534229	2.99336472485404	10.7976376650504	0.45219949885535	66.4978413078534	3.5027698733485e-16	3.9818450756011	31.2333441128339	98.4961917855792	66.4978413078534	0.826586831353203	1	0.0827115178980007	2
ENSG00000135090	TAOK3	-8.28031974146305	5.13154207151534	18.5434038844937	0.453311230741098	1790.06795616048	0	6.84291237939546	140.141964394935	99.8882723980887	895.033978080239	0.826761951802166	1	0.0826195181388302	3
ENSG00000075413	MARK3	-1.41032984774477	0.844150993480376	3.09863183470552	0.46302535291721	22.4416372399932	1.33924610170965e-05	1.15026646357188	3.52316782387954	91.0879942554467	11.2208186199966	0.826871659808298	1	0.082561892820357	3
ENSG00000101746	NOL4	-2.936437151497	1.71667475833729	6.36978666817159	0.469624327395944	361.921183315698	2.56929280703525e-79	2.37408031297384	16.7759837610626	99.4473934955458	180.960591657849	0.826871659808298	1	0.082561892820357	3
ENSG00000117525	F3	-1.98782667563246	1.20844151207316	4.40470969977878	0.458680708945597	955.983729364891	2.57496170025073e-208	1.63077904130758	7.89620767527393	99.7907914184556	477.991864682445	0.826871659808298	1	0.082561892820357	3
ENSG00000120278	PLEKHG1	-1.98641324759215	-0.535094596777401	0.916224054037346	0.469907341489727	24.652088646789	4.43472778276907e-06	0.740482305931417	1.49654646449187	91.8870971597755	12.3260443233945	0.826871659808298	1	0.082561892820357	3
ENSG00000124749	COL21A1	-11.4119211900656	-3.07595756968871	5.26000605068821	0.469542489793707	1416.09484752943	3.15435764890184e-308	4.25312081555066	54.1851368535175	99.8587665223492	708.047423764714	0.826871659808298	1	0.082561892820357	3
ENSG00000128487	SPECC1	-1.34622914062944	0.812363244391445	2.97095562941233	0.460750527279199	189.01697222053	9.02580588965488e-42	1.10134288285274	3.57572056028899	98.9418939598363	94.5084861102649	0.826871659808298	1	0.082561892820357	3
ENSG00000132718	SYT11	-1.94509540582076	1.15276557567881	4.25062655717839	0.465796654786853	504.699412281426	2.54633250002279e-110	1.5805703604429	7.41864717583505	99.6037245236805	252.349706140713	0.826871659808298	1	0.082561892820357	3
ENSG00000154217	PITPNC1	-1.84236597181596	1.09555985700285	4.03348568582166	0.464855232505114	305.221070829169	5.27334990399351e-67	1.49896929330987	6.68676222656774	99.3447372441992	152.610535414584	0.826871659808298	1	0.082561892820357	3
ENSG00000154930	ACSS1	-6.50366569865559	3.96559913003274	14.4348639587211	0.457842169445414	659.897931603086	5.06973014120451e-144	5.34155979970477	85.2886836517905	99.6969228263617	329.948965801543	0.826871659808298	1	0.082561892820357	3
ENSG00000155324	GRAMD2B	-2.6829038706606	-0.732879129380281	1.21714561190004	0.461356752591824	18.3441030081358	1.84388815827981e-05	0.994928864337235	1.87604896507232	94.5486568650618	18.3441030081358	0.826871659808298	1	0.082561892820357	2
ENSG00000157423	HYDIN	-11.2162640386196	-3.03646993841732	5.14332416178497	0.466876930963684	2749.6584371321	0	4.1734410247961	52.192525911025	99.9272636930831	1374.82921856605	0.826871659808298	1	0.082561892820357	3
ENSG00000165795	NDRG2	-5.61285329317836	3.30551970713916	12.2238927074567	0.46756655571189	1301.24996119144	2.73628379766105e-283	4.5502739186355	61.9930160866391	99.8463016284612	650.624980595719	0.826871659808298	1	0.082561892820357	3
ENSG00000168702	LRP1B	-1.62392270741608	0.952612546935931	3.52914780128794	0.468666773818307	884.675335618669	7.85582377197318e-193	1.31458295901118	5.16846955039528	99.7739283645111	442.337667809335	0.826871659808298	1	0.082561892820357	3
ENSG00000172915	NBEA	-7.62571156816366	-2.05703767096396	3.51163622623574	0.469065751790334	607.191795418314	1.41246240260132e-132	2.84121235957634	24.1163368765083	99.6706147851319	303.595897709157	0.826871659808298	1	0.082561892820357	3
ENSG00000179104	TMTC2	-2.91898858361387	1.70542495510236	6.32983849381859	0.4697967369765	124.463218217388	9.40059979425039e-28	2.35943801783758	16.3462398154128	98.3930995609427	62.231609108694	0.826871659808298	1	0.082561892820357	3
ENSG00000179889	PDXDC1	-2.56614913336935	-0.705796798501036	1.15455553636728	0.457125559123937	6.63884917799871	0.00997783692006732	0.949176795871015	1.56541939340904	84.9371483944232	6.63884917799871	0.826871659808298	1	0.082561892820357	2
ENSG00000185942	NKAIN3	-10.5473699345955	6.38668246119444	23.3207348569844	0.459784984555283	2164.48374274979	0	8.63998141259921	223.325231773032	99.9075992135908	1082.2418713749	0.826871659808298	1	0.082561892820357	3
ENSG00000245573	BDNF-AS	-2.3561000372308	-0.639984035401514	1.07613196642778	0.464827253044358	4.22426599830651	0.0398498516237698	0.875585477777038	1.23951459068674	76.3272483219358	4.22426599830651	0.826871659808298	1	0.082561892820357	2
ENSG00000107104	KANK1	-2.33519782541966	1.34164888030356	5.01849558602678	0.474501815106007	27.5452892096375	1.04379796763814e-06	1.87597666830907	9.65169865537205	92.7392303461449	13.7726446048188	0.82861502198316	1	0.0816471976304636	3
ENSG00000135597	REPS1	-5.17603437483163	2.96140318030224	11.0988407354361	0.475674630737705	673.468046527301	5.73154659671735e-147	4.15183014551336	51.29235685749	99.703029711608	336.734023263651	0.829087018474141	1	0.0813998848178506	3
ENSG00000130413	STK33	-7.82344021303481	-2.08056545171466	3.66230930960549	0.477661779305654	624.464114326277	2.50807489321103e-136	2.9300919846585	25.4704081915739	99.6797253910807	312.232057163139	0.829886910142507	1	0.080981085512304	3
ENSG00000033800	PIAS1	-2.10763231513811	-0.558181726286486	0.991268862565134	0.48014641175318	16.6114510364378	0.000247098005108173	0.790550541271926	1.55812251455899	87.9601126017653	8.30572551821892	0.831564062749452	1	0.0801042876027736	3
ENSG00000152377	SPOCK1	-0.997463217543714	0.559085342033472	2.11563390161066	0.481441996199027	86.1605929597821	1.95193324079925e-19	0.794172021452967	1.8321494379603	97.6787532080547	43.080296479891	0.832709950219833	1	0.0795062458379807	3
ENSG00000152936	LMNTD1	-20.0817937257549	-5.30641998542402	9.46895375490691	0.481494778228174	2585.68323834339	0	7.538594513408	113.616858404422	99.9613255024757	2585.68323834339	0.832709950219833	1	0.0795062458379807	2
ENSG00000251372	LINC00499	-9.83315054377377	5.47864641189334	20.7904433675605	0.483124515857699	2484.16582696708	0	7.81228485647931	122.014457628646	99.959745038389	2484.16582696708	0.833193397774915	1	0.0792541800604453	2
ENSG00000179915	NRXN1	-11.8747173069227	-3.12224151092481	5.63023428507307	0.484444910517991	1238.02030020493	1.46996694322156e-269	4.46563093252544	59.6447952774594	99.8384517604704	619.010150102465	0.834410569042407	1	0.0786202035655546	3
ENSG00000136002	ARHGEF4	-11.1260238750483	6.16531741316176	23.4566587013718	0.484654950487343	1017.1168070039	1.36738758848739e-221	8.82227501352167	232.603284489422	99.8033657504991	508.558403501952	0.834454737833376	1	0.0785972151768383	3
ENSG00000109046	WSB1	-5.73847696113968	-1.50747853478029	2.7235198915791	0.484975200638899	276.386024509	9.62802790406298e-61	2.1587123333556	13.8742566655429	99.2763744101921	138.1930122545	0.834476973874992	1	0.0785856425161883	3
ENSG00000139746	RBM26	-1.0300071897024	0.570521246917894	2.17104968353819	0.484773950198804	7.24214891543653	0.0267539150933856	0.816611146554251	1.31327278177097	72.3838873882166	3.62107445771826	0.834476973874992	1	0.0785856425161883	3
ENSG00000163629	PTPN13	-4.29716531528949	2.3769752331408	9.05111578157108	0.485155104395031	1434.25598388283	3.59145377838906e-312	3.40523632121562	34.5945740627062	99.8605548784544	717.127991941415	0.834491394691348	1	0.0785781374237182	3
ENSG00000185052	SLC24A3	-1.27097090421894	0.697025629641293	2.66502216350152	0.487568920365993	609.03780137482	5.61205341840002e-133	1.00409831475656	3.00963669219003	99.6716131584139	304.51890068741	0.835234783960721	1	0.0781914274552765	3
ENSG00000066032	CTNNA2	-1.07189552287836	0.584585810522041	2.24106714392244	0.489133711515507	289.942015358263	1.09620386505819e-63	0.845159067445377	2.12460635565035	99.3102069054984	144.971007679132	0.835866478269133	1	0.0778630914391883	3
ENSG00000111728	ST8SIA1	-7.19934144327743	-1.87854209642767	3.44225725042209	0.48895129109995	263.979637162484	4.75937716699838e-58	2.71474342835866	21.9054585122767	99.2423658046136	131.989818581242	0.835866478269133	1	0.0778630914391883	3
ENSG00000139910	NOVA1	-2.97192767193835	-0.768640149987801	1.43464737196275	0.494130416537831	34.8654130211316	2.68578817772966e-08	1.12414694317334	3.38049361601366	94.263656080059	17.4327065105658	0.837292758329786	1	0.077122664949612	3
ENSG00000133195	SLC39A11	-9.56559281925992	5.11749342410782	19.8005796674756	0.494539929283102	365.442767712686	1.83848993749827e-81	7.49150819055148	111.938828904539	99.7263593404081	365.442767712686	0.837350221993938	1	0.0770928602060883	2
ENSG00000151834	GABRA2	-4.54064831437631	2.42921008125818	9.39906847689267	0.494538760095317	2329.98142182741	0	3.556115546312	37.7047778755542	99.9141624057057	1164.99071091371	0.837350221993938	1	0.0770928602060883	3
ENSG00000159842	ABR	-6.40501491843925	3.40741601386656	13.2198469461724	0.49611997146804	53.9862719186901	2.01895302748093e-13	5.00643430680615	49.2098780927419	98.1476772437517	53.9862719186901	0.838804712737484	1	0.076339138161231	2
ENSG00000064655	EYA2	-6.91524627672395	3.65122073091918	14.2176877385623	0.498240063376969	2727.16609047622	0	5.39115365944991	87.1043181466649	99.9266637992096	1363.58304523811	0.839219243226517	1	0.0761245663644577	3
ENSG00000087250	MT3	-3.76820953264796	1.97277665923639	7.71376285112073	0.500627365372816	1661.91499889068	0	2.92912841111802	25.707697316215	99.8796569017468	830.957499445341	0.839802844512357	1	0.0758226586884006	3
ENSG00000087258	GNAO1	-4.13380505435676	2.15218588562002	8.43817682559679	0.502189427268159	1877.9824350935	0	3.20719716768261	30.7436038865952	99.8935027313021	938.991217546751	0.839846904195944	1	0.0757998743222249	3
ENSG00000009413	REV3L	-1.10835150390543	0.569776874067871	2.24790525204117	0.505750664436467	22.3583884836924	1.39616783551052e-05	0.856203680889119	1.72504930485312	91.0548114795539	11.1791942418462	0.840400106132419	1	0.0755139014199151	3
ENSG00000148468	FAM171A1	-3.26091491530474	1.67568382490989	6.61228256512452	0.505863707930101	808.355548923339	2.93645157546453e-176	2.5187191086948	18.6113960490422	99.7525841193688	404.17777446167	0.840400106132419	1	0.0755139014199151	3
ENSG00000156110	ADK	-7.23817963410763	-1.83287533101629	3.57242897207506	0.506305848814227	461.738952000825	5.42825865043474e-101	2.75785899420994	22.7093542240498	99.5668548231997	230.869476000413	0.840400106132419	1	0.0755139014199151	3
ENSG00000165478	HEPACAM	-6.077391342727	3.12128653202167	12.3199644067703	0.506016533986929	1794.47155590426	0	4.69328923761185	65.9939205657497	99.8885465755409	897.23577795213	0.840400106132419	1	0.0755139014199151	3
ENSG00000184588	PDE4B	-9.8226508876988	5.0626298823251	19.947910652349	0.505025777263067	2295.59137018056	0	7.59467055896797	172.606317266455	99.9128764802839	1147.79568509028	0.840400106132419	1	0.0755139014199151	3
ENSG00000140538	NTRK3	-7.00281051666054	3.58827742499303	14.1793653666466	0.506665406184955	969.949996668428	2.38800021969381e-211	5.40371559130409	86.7404996243369	99.7938038036116	484.974998334214	0.840416174039044	1	0.0755055980696138	3
ENSG00000153930	ANKFN1	-9.96755002006513	-2.52277753638073	4.92199494730366	0.506585073236088	1144.6900236451	2.71468610871676e-249	3.79842310491816	43.2083982715414	99.8252802104773	572.345011822548	0.840416174039044	1	0.0755055980696138	3
ENSG00000023171	GRAMD1B	-1.98062006314556	1.01363228914491	4.00788464143538	0.507011161105554	884.381129607929	9.10076197820588e-193	1.5277078435669	6.94332236091024	99.773853157531	442.190564803965	0.840481674211301	1	0.0754717514400654	3
ENSG00000067208	EVI5	-8.01432285390703	-2.01782802052429	3.97866681285845	0.509555272946297	941.713332827036	3.23257052938512e-205	3.05949235837104	28.0202010643641	99.7876211443247	470.856666413518	0.841923358431964	1	0.0747274411904087	3
ENSG00000125246	CLYBL	-6.27642364297577	-1.57716876448984	3.12208611399609	0.510663356244137	193.256840369876	1.08345360424226e-42	2.39762307652235	16.9738405907034	98.9651077829006	96.628420184938	0.842479733183911	1	0.0744405377827492	3
ENSG00000144369	FAM171B	-5.58285533710749	2.80741710109884	11.1976895393052	0.511945473339976	1694.72938145891	0	4.2808299052369	54.7895437730119	99.8819870581179	847.364690729454	0.842643170710928	1	0.0743562946498859	3
ENSG00000170017	ALCAM	-5.08960636992443	2.55961486410181	10.208836098128	0.511919699475446	2003.40422061992	0	3.90273560859399	45.4923705650344	99.9001699218053	1001.70211030996	0.842643170710928	1	0.0743562946498859	3
ENSG00000120658	ENOX1	-4.21254224043666	2.11503288061672	8.4426080016701	0.512383653075059	509.45348871295	2.3636356560609e-111	3.22841397646308	31.0888503125148	99.6074224547853	254.726744356475	0.84298136833193	1	0.0741820240941805	3
ENSG00000167191	GPRC5B	-6.47717655206417	3.22892210718928	12.9350207664427	0.514388231106163	2488.23417018932	0	4.95218215018945	73.4407894229955	99.9196217131024	1244.11708509466	0.843230299308848	1	0.0740537965975854	3
ENSG00000136297	MMD2	-4.30661886150271	2.10918464612473	8.52498815375217	0.519358306127609	1572.29092296799	0	3.27342928657592	31.4858996060357	99.8727970777682	786.145461483993	0.844930311421021	1	0.0731791095276907	3
ENSG00000153208	MERTK	-4.06641092743117	1.99856910552541	8.06354913848199	0.51837051094443	1877.90726628277	0	3.09443442879378	28.6524175750658	99.893498468433	938.953633141384	0.844930311421021	1	0.0731791095276907	3
ENSG00000180357	ZNF609	-1.54791410218408	0.758644746831365	3.06520359584681	0.519155930717613	18.5940446940585	9.16968668179079e-05	1.17683736395632	3.67061463724836	89.2438679539203	9.29702234702923	0.844930311421021	1	0.0731791095276907	3
ENSG00000204681	GABBR1	-5.03637127429246	2.47121763520315	9.97880654469875	0.518832006053619	1257.37719680629	2.069538149286e-275	3.83047289068294	29.3217085803	99.9204693704849	1257.37719680629	0.844930311421021	1	0.0731791095276907	2
ENSG00000114166	KAT2B	-8.1279032425198	3.89744213639682	15.9227875153134	0.525279175095302	1534.25063456093	0	6.13549303648996	112.669490833644	99.8696432020331	767.125317280466	0.848143444468817	1	0.0715306903460141	3
ENSG00000154310	TNIK	-2.95407618521932	-0.723083055858563	1.5079100735022	0.525271702534	82.1912423698092	1.42036018234492e-18	1.13828271690631	3.67767113123806	97.5666507253884	41.0956211849046	0.848143444468817	1	0.0715306903460141	3
ENSG00000109654	TRIM2	-3.1859220920368	-0.777036271386288	1.63184954926422	0.527238434519482	48.0557621088723	3.67133357683884e-11	1.22904596189088	4.23600284762751	95.8381681774832	24.0278810544361	0.849098066972672	1	0.0710421478178602	3
ENSG00000227036	LINC00511	-4.54797895832744	2.16457058006079	8.87712011844901	0.527372365872907	117.772563063861	2.66693770151444e-26	3.42483310475905	34.4273998347012	98.3018116036793	58.8862815319303	0.849182474720764	1	0.0709989773070327	3
ENSG00000164292	RHOBTB3	-9.71905754714806	4.60444606608042	18.9279496793089	0.52866072923203	3830.78561011602	0	7.30804429377808	160.11187893293	99.9477913878887	1915.39280505801	0.849842328841042	1	0.0706616414222298	3
ENSG00000114204	SERPINI2	-11.0137864345989	-2.67378780057328	5.6662108334523	0.529767643621651	2555.70971563274	0	4.25517953381308	54.2658588446238	99.9217438511203	1277.85485781637	0.850334065950287	1	0.0704104219373557	3
ENSG00000174705	SH3PXD2B	-1.12933245663488	0.532060586473117	2.19345362958111	0.530215008769421	54.1660047012217	1.72982243639083e-12	0.8476650878347	2.03381812069837	96.3076471838158	27.0830023506109	0.850750379275931	1	0.0701978486178041	3
ENSG00000011405	PIK3C2A	-1.69673094097202	0.784266663191257	3.26526426735453	0.535545507339988	27.1998723358312	1.24057426587061e-06	1.26583836424193	4.34967099832502	92.6470243120761	13.5999361679156	0.851237592005017	1	0.0699492054909369	3
ENSG00000146938	NLGN4X	-1.69027411770796	0.782354036322892	3.25498219035374	0.535162927510806	594.254493347379	9.10492445027157e-130	1.26156815815731	4.7337086775959	99.6634438574063	297.12724667369	0.851237592005017	1	0.0699492054909369	3
ENSG00000153902	LGI4	-1.14569618899489	0.530923252003326	2.20754269300154	0.534831270000586	610.952833736648	2.15415923204181e-133	0.855433800938781	2.16066082981219	99.6726424873475	305.476416868324	0.851237592005017	1	0.0699492054909369	3
